date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:49:10	71604/71604	---M--	200	added ('OK')	application/x-font-ttf	etag:%22450c9b0d6b3a660be9dfa41d5ad2f8c9-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/1b128d6d-126f-4c9c-8f87-3e7d30a1671c.ttf	D:/MyWebSites/tmaxcloud/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/1b128d6d-126f-4c9c-8f87-3e7d30a1671c.ttf	(from https://www.tmax.co.kr/)
21:49:10	55575/55575	U-----	200	untouched ('OK')	image/svg+xml	date:Wed,%2018%20Aug%202021%2022:28:34%20GMT	http://fonts.gstatic.com/l/font?kit=z9rX03Xuz9ZNHTMg1_ghGd1LKoZ82bBu2f46DhHcs3c&skey=d84f72eaa49bc5a2&v=v3	D:/MyWebSites/tmaxcloud/fonts.gstatic.com/l/font.svg_;%20filename_=UTF-8''font16c3.svg	(from https://www.tmax.co.kr/)
21:49:10	25044/25044	---M--	200	added ('OK')	font/ttf	date:Wed,%2011%20Oct%202017%2018:22:51%20GMT	http://fonts.gstatic.com/s/poppins/v5/RbebACOccNN-5ixkDIVLjdqQynqKV_9Plp7mupa0S4g.ttf	D:/MyWebSites/tmaxcloud/fonts.gstatic.com/s/poppins/v5/RbebACOccNN-5ixkDIVLjdqQynqKV_9Plp7mupa0S4g.ttf	(from https://www.tmax.co.kr/)
21:49:10	15904/15904	---M--	200	added ('OK')	font/woff	date:Wed,%2011%20Oct%202017%2018:22:28%20GMT	http://fonts.gstatic.com/s/poppins/v5/c4FPK8_hIFKoX59qcGwdCha1RVmPjeKy21_GQJaLlJI.woff	D:/MyWebSites/tmaxcloud/fonts.gstatic.com/s/poppins/v5/c4FPK8_hIFKoX59qcGwdCha1RVmPjeKy21_GQJaLlJI.woff	(from https://www.tmax.co.kr/)
21:49:10	35563/35563	U-----	200	untouched ('')	font/eot	date:Tue,%2010%20Oct%202017%2023:11:08%20GMT	http://fonts.gstatic.com/s/worksans/v3/4udXuXg54JlPEP5iKO5AmalSqKUsDpiXlwfj-ZM2w_A.eot?	D:/MyWebSites/tmaxcloud/fonts.gstatic.com/s/worksans/v3/4udXuXg54JlPEP5iKO5AmalSqKUsDpiXlwfj-ZM2w_Ad41d.eot	(from https://www.tmax.co.kr/)
21:49:10	30328/30328	U-----	200	untouched ('')	font/woff2	date:Tue,%2010%20Oct%202017%2023:11:08%20GMT	http://fonts.gstatic.com/s/worksans/v3/4udXuXg54JlPEP5iKO5AmRUOjZSKWg4xBWp_C_qQx0o.woff2	D:/MyWebSites/tmaxcloud/fonts.gstatic.com/s/worksans/v3/4udXuXg54JlPEP5iKO5AmRUOjZSKWg4xBWp_C_qQx0o.woff2	(from https://www.tmax.co.kr/)
21:49:11	37780/37780	U-----	200	untouched ('')	font/woff	date:Tue,%2010%20Oct%202017%2023:11:07%20GMT	http://fonts.gstatic.com/s/worksans/v3/4udXuXg54JlPEP5iKO5AmRa1RVmPjeKy21_GQJaLlJI.woff	D:/MyWebSites/tmaxcloud/fonts.gstatic.com/s/worksans/v3/4udXuXg54JlPEP5iKO5AmRa1RVmPjeKy21_GQJaLlJI.woff	(from https://www.tmax.co.kr/)
21:49:11	76616/76616	U-----	200	untouched ('')	font/ttf	date:Tue,%2010%20Oct%202017%2023:11:08%20GMT	http://fonts.gstatic.com/s/worksans/v3/4udXuXg54JlPEP5iKO5AmdqQynqKV_9Plp7mupa0S4g.ttf	D:/MyWebSites/tmaxcloud/fonts.gstatic.com/s/worksans/v3/4udXuXg54JlPEP5iKO5AmdqQynqKV_9Plp7mupa0S4g.ttf	(from https://www.tmax.co.kr/)
21:49:11	55187/55187	U-----	200	untouched ('OK')	image/svg+xml	date:Wed,%2018%20Aug%202021%2022:28:34%20GMT	http://fonts.gstatic.com/l/font?kit=4udXuXg54JlPEP5iKO5Amd1LKoZ82bBu2f46DhHcs3c&skey=f1df08d30998b725&v=v3	D:/MyWebSites/tmaxcloud/fonts.gstatic.com/l/font.svg_;%20filename_=UTF-8''font36a7.svg	(from https://www.tmax.co.kr/)
21:49:11	9120/9120	---M--	200	added ('OK')	font/woff2	date:Tue,%2008%20Oct%202019%2021:22:26%20GMT	https://fonts.gstatic.com/s/poppins/v9/pxiGyp8kv8JHgFVrJJLucHtAOvWDSA.woff2	D:/MyWebSites/tmaxcloud/fonts.gstatic.com/s/poppins/v9/pxiGyp8kv8JHgFVrJJLucHtAOvWDSA.woff2	(from https://www.tmax.co.kr/)
21:49:11	24852/24852	---M--	200	added ('OK')	font/ttf	date:Wed,%2011%20Oct%202017%2018:22:29%20GMT	http://fonts.gstatic.com/s/poppins/v5/c4FPK8_hIFKoX59qcGwdCtqQynqKV_9Plp7mupa0S4g.ttf	D:/MyWebSites/tmaxcloud/fonts.gstatic.com/s/poppins/v5/c4FPK8_hIFKoX59qcGwdCtqQynqKV_9Plp7mupa0S4g.ttf	(from https://www.tmax.co.kr/)
21:49:11	6188/6188	---M--	200	added ('OK')	font/woff2	date:Tue,%2008%20Oct%202019%2021:22:16%20GMT	https://fonts.gstatic.com/s/poppins/v9/pxiDyp8kv8JHgFVrJJLmy15VGdeOYktMqlap.woff2	D:/MyWebSites/tmaxcloud/fonts.gstatic.com/s/poppins/v9/pxiDyp8kv8JHgFVrJJLmy15VGdeOYktMqlap.woff2	(from https://www.tmax.co.kr/)
21:49:11	9116/9116	---M--	200	added ('OK')	font/woff2	date:Tue,%2008%20Oct%202019%2021:22:10%20GMT	https://fonts.gstatic.com/s/poppins/v9/pxiDyp8kv8JHgFVrJJLmy15VF9eOYktMqg.woff2	D:/MyWebSites/tmaxcloud/fonts.gstatic.com/s/poppins/v9/pxiDyp8kv8JHgFVrJJLmy15VF9eOYktMqg.woff2	(from https://www.tmax.co.kr/)
21:49:11	44324/44324	---M--	200	added ('OK')	font/woff2	date:Tue,%2008%20Oct%202019%2021:22:08%20GMT	https://fonts.gstatic.com/s/poppins/v9/pxiGyp8kv8JHgFVrJJLucXtAOvWDSHFF.woff2	D:/MyWebSites/tmaxcloud/fonts.gstatic.com/s/poppins/v9/pxiGyp8kv8JHgFVrJJLucXtAOvWDSHFF.woff2	(from https://www.tmax.co.kr/)
21:49:11	43632/43632	---M--	200	added ('OK')	font/woff2	date:Tue,%2008%20Oct%202019%2021:22:19%20GMT	https://fonts.gstatic.com/s/poppins/v9/pxiDyp8kv8JHgFVrJJLmy15VFteOYktMqlap.woff2	D:/MyWebSites/tmaxcloud/fonts.gstatic.com/s/poppins/v9/pxiDyp8kv8JHgFVrJJLmy15VFteOYktMqlap.woff2	(from https://www.tmax.co.kr/)
21:49:12	7508/7508	U-----	200	untouched ('')	font/woff2	date:Mon,%2022%20Jul%202019%2019:24:56%20GMT	https://fonts.gstatic.com/s/worksans/v5/QGYsz_wNahGAdqQ43Rh_cqDptfpA4cD3.woff2	D:/MyWebSites/tmaxcloud/fonts.gstatic.com/s/worksans/v5/QGYsz_wNahGAdqQ43Rh_cqDptfpA4cD3.woff2	(from https://www.tmax.co.kr/)
21:49:12	15112/15112	U-----	200	untouched ('')	font/woff2	date:Mon,%2022%20Jul%202019%2019:19:14%20GMT	https://fonts.gstatic.com/s/worksans/v5/QGYsz_wNahGAdqQ43Rh_fKDptfpA4Q.woff2	D:/MyWebSites/tmaxcloud/fonts.gstatic.com/s/worksans/v5/QGYsz_wNahGAdqQ43Rh_fKDptfpA4Q.woff2	(from https://www.tmax.co.kr/)
21:49:12	7724/7724	U-----	200	untouched ('')	font/woff2	date:Mon,%2022%20Jul%202019%2019:23:37%20GMT	https://fonts.gstatic.com/s/worksans/v5/QGYpz_wNahGAdqQ43Rh3x4X8lthNy_r-K7mV.woff2	D:/MyWebSites/tmaxcloud/fonts.gstatic.com/s/worksans/v5/QGYpz_wNahGAdqQ43Rh3x4X8lthNy_r-K7mV.woff2	(from https://www.tmax.co.kr/)
21:49:12	38112/38112	---M--	200	added ('OK')	font/woff2	date:Tue,%2008%20Oct%202019%2021:22:14%20GMT	https://fonts.gstatic.com/s/poppins/v9/pxiEyp8kv8JHgFVrJJbecnFHGPezSQ.woff2	D:/MyWebSites/tmaxcloud/fonts.gstatic.com/s/poppins/v9/pxiEyp8kv8JHgFVrJJbecnFHGPezSQ.woff2	(from https://www.tmax.co.kr/)
21:49:12	16576/16576	U-----	200	untouched ('')	font/woff2	date:Mon,%2022%20Jul%202019%2019:25:19%20GMT	https://fonts.gstatic.com/s/worksans/v5/QGYpz_wNahGAdqQ43Rh3x4X8mNhNy_r-Kw.woff2	D:/MyWebSites/tmaxcloud/fonts.gstatic.com/s/worksans/v5/QGYpz_wNahGAdqQ43Rh3x4X8mNhNy_r-Kw.woff2	(from https://www.tmax.co.kr/)
21:49:12	5252/5252	---M--	200	added ('OK')	font/woff2	date:Tue,%2008%20Oct%202019%2021:22:05%20GMT	https://fonts.gstatic.com/s/poppins/v9/pxiEyp8kv8JHgFVrJJnecnFHGPezSQ.woff2	D:/MyWebSites/tmaxcloud/fonts.gstatic.com/s/poppins/v9/pxiEyp8kv8JHgFVrJJnecnFHGPezSQ.woff2	(from https://www.tmax.co.kr/)
21:49:13	7968/7968	---M--	200	added ('OK')	font/woff2	date:Tue,%2008%20Oct%202019%2021:22:04%20GMT	https://fonts.gstatic.com/s/poppins/v9/pxiEyp8kv8JHgFVrJJfecnFHGPc.woff2	D:/MyWebSites/tmaxcloud/fonts.gstatic.com/s/poppins/v9/pxiEyp8kv8JHgFVrJJfecnFHGPc.woff2	(from https://www.tmax.co.kr/)
21:49:13	38016/38016	---M--	200	added ('OK')	font/woff2	date:Tue,%2008%20Oct%202019%2021:22:44%20GMT	https://fonts.gstatic.com/s/poppins/v9/pxiByp8kv8JHgFVrLCz7Z11lFd2JQEl8qw.woff2	D:/MyWebSites/tmaxcloud/fonts.gstatic.com/s/poppins/v9/pxiByp8kv8JHgFVrLCz7Z11lFd2JQEl8qw.woff2	(from https://www.tmax.co.kr/)
21:49:14	5244/5244	---M--	200	added ('OK')	font/woff2	date:Tue,%2008%20Oct%202019%2021:22:44%20GMT	https://fonts.gstatic.com/s/poppins/v9/pxiByp8kv8JHgFVrLCz7Z1JlFd2JQEl8qw.woff2	D:/MyWebSites/tmaxcloud/fonts.gstatic.com/s/poppins/v9/pxiByp8kv8JHgFVrLCz7Z1JlFd2JQEl8qw.woff2	(from https://www.tmax.co.kr/)
21:49:14	7924/7924	---M--	200	added ('OK')	font/woff2	date:Tue,%2008%20Oct%202019%2021:22:29%20GMT	https://fonts.gstatic.com/s/poppins/v9/pxiByp8kv8JHgFVrLCz7Z1xlFd2JQEk.woff2	D:/MyWebSites/tmaxcloud/fonts.gstatic.com/s/poppins/v9/pxiByp8kv8JHgFVrLCz7Z1xlFd2JQEk.woff2	(from https://www.tmax.co.kr/)
21:49:15	15824/15824	U-----	200	untouched ('')	image/png	date:Sat,%2011%20Sep%202021%2001:47:03%20GMT	https://static.wixstatic.com/media/adcb2b_9b3731fe171643099bd4ba2c600a8781~mv2.png/v1/fill/w_148,h_51,al_c,usm_0.66_1.00_0.01,blur_3/logo.png	D:/MyWebSites/tmaxcloud/static.wixstatic.com/media/adcb2b_9b3731fe171643099bd4ba2c600a8781_mv2.png/v1/fill/w_148,h_51,al_c,usm_0.66_1.00_0.01,blur_3/logo.png	(from https://www.tmax.co.kr/)
21:49:15	572944/572944	U-----	200	untouched ('OK')	text/html	etag:W/%2214a3587fb47ac260c712826258cec23d%22	https://www.tmax.co.kr/%ec%a0%9c%ed%92%88	D:/MyWebSites/tmaxcloud/www.tmax.co.kr/%ec%a0%9c%ed%92%88.html	(from https://www.tmax.co.kr/)
21:49:15	461950/461950	U-----	200	untouched ('OK')	text/html	etag:W/%2278adbffa27b1724cfed1a8aab84b711a%22	https://www.tmax.co.kr/cloud-platform	D:/MyWebSites/tmaxcloud/www.tmax.co.kr/cloud-platform.html	(from https://www.tmax.co.kr/)
21:49:15	473671/473671	U-----	200	untouched ('OK')	text/html	etag:W/%227f441f352b1131bf0861c9fa2a1f9319%22	https://www.tmax.co.kr/operating-system	D:/MyWebSites/tmaxcloud/www.tmax.co.kr/operating-system.html	(from https://www.tmax.co.kr/)
21:49:15	495286/495286	U-----	200	untouched ('OK')	text/html	etag:W/%22e1da2dec9e61cf8d4776a6ddfac0eb85%22	https://www.tmax.co.kr/database	D:/MyWebSites/tmaxcloud/www.tmax.co.kr/database.html	(from https://www.tmax.co.kr/)
21:49:15	564843/564843	U-----	200	untouched ('OK')	text/html	etag:W/%22a437fad676c5fa68e824b1c60b17cd74%22	https://www.tmax.co.kr/%ed%8b%b0%eb%a7%a5%ec%8a%a4-%ec%86%8c%ea%b0%9c	D:/MyWebSites/tmaxcloud/www.tmax.co.kr/%ed%8b%b0%eb%a7%a5%ec%8a%a4-%ec%86%8c%ea%b0%9c.html	(from https://www.tmax.co.kr/)
21:49:15	507372/507372	U-----	200	untouched ('OK')	text/html	etag:W/%225a4f55b897f99be63166018b98190301%22	https://www.tmax.co.kr/ai-big-data-platform	D:/MyWebSites/tmaxcloud/www.tmax.co.kr/ai-big-data-platform.html	(from https://www.tmax.co.kr/)
21:49:15	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2027%20Sep%202021%2012:50:10%20GMT	https://www.facebook.com/TmaxHQ	D:/MyWebSites/tmaxcloud/www.facebook.com/TmaxHQ.1a5.delayed	(from https://www.tmax.co.kr/)
21:49:16	507450/507450	U-----	200	untouched ('OK')	text/html	etag:W/%22ee2c41718d4a0c39587f1414752fac94%22	https://www.tmax.co.kr/application-software	D:/MyWebSites/tmaxcloud/www.tmax.co.kr/application-software.html	(from https://www.tmax.co.kr/)
21:49:16	4147/4147	---M--	600	error ('Unknown%20error')	text/html	date:Mon,%2027%20Sep%202021%2012:50:11%20GMT	https://post.naver.com/tmaxhq	D:/MyWebSites/tmaxcloud/post.naver.com/tmaxhq.1a8.delayed	(from https://www.tmax.co.kr/)
21:49:16	461656/461656	U-----	200	untouched ('OK')	text/html	etag:W/%22cc543087a4ec5c9588f3adec5a2367c3%22	https://www.tmax.co.kr/tmaxnow	D:/MyWebSites/tmaxcloud/www.tmax.co.kr/tmaxnow.html	(from https://www.tmax.co.kr/)
21:49:16	7352/7352	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Sep%202021%2011:47:52%20GMT	https://static.wixstatic.com/media/adcb2b_b94fb018668e4469bb47f5bb3723a3dc~mv2.jpg/v1/fill/w_478,h_239,al_c,q_80,usm_0.66_1.00_0.01,blur_2/333.jpg	D:/MyWebSites/tmaxcloud/static.wixstatic.com/media/adcb2b_b94fb018668e4469bb47f5bb3723a3dc_mv2.jpg/v1/fill/w_478,h_239,al_c,q_80,usm_0.66_1.00_0.01,blur_2/333.jpg	(from https://www.tmax.co.kr/)
21:49:16	661357/661357	U-----	200	untouched ('OK')	text/html	etag:W/%22c78cfe22d4e3f49ee4f059828f231bad%22	https://www.tmax.co.kr/newsletter	D:/MyWebSites/tmaxcloud/www.tmax.co.kr/newsletter.html	(from https://www.tmax.co.kr/)
21:49:17	503989/503989	U-----	200	untouched ('OK')	text/html	etag:W/%22cb6aaf27c88ea3182a278e6c600e4de0%22	https://www.tmax.co.kr/webinar	D:/MyWebSites/tmaxcloud/www.tmax.co.kr/webinar.html	(from https://www.tmax.co.kr/)
21:49:17	1977/1977	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Sep%202021%2011:47:54%20GMT	https://static.wixstatic.com/media/adcb2b_2be5a242461a48e687aeb7cd89ad7737f000.jpg/v1/fill/w_435,h_245,al_c,q_80,usm_0.66_1.00_0.01,blur_2/adcb2b_2be5a242461a48e687aeb7cd89ad7737f000.jpg	D:/MyWebSites/tmaxcloud/static.wixstatic.com/media/adcb2b_2be5a242461a48e687aeb7cd89ad7737f000.jpg/v1/fill/w_435,h_245,al_c,q_80,usm_0.66_1.00_0.01,blur_2/adcb2b_2be5a242461a48e687aeb7cd89ad7737f000.jpg	(from https://www.tmax.co.kr/)
21:49:17	4423/4423	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Sep%202021%2011:47:55%20GMT	https://static.wixstatic.com/media/adcb2b_9b3731fe171643099bd4ba2c600a8781~mv2.png/v1/fill/w_70,h_24,al_c,usm_0.66_1.00_0.01,blur_3/logo.png	D:/MyWebSites/tmaxcloud/static.wixstatic.com/media/adcb2b_9b3731fe171643099bd4ba2c600a8781_mv2.png/v1/fill/w_70,h_24,al_c,usm_0.66_1.00_0.01,blur_3/logo.png	(from https://www.tmax.co.kr/)
21:49:17	457545/457545	U-----	200	untouched ('OK')	text/html	etag:W/%2266d3dafddf45489624ddacd6f85de561%22	https://www.tmax.co.kr/recruit-update	D:/MyWebSites/tmaxcloud/www.tmax.co.kr/recruit-update.html	(from https://www.tmax.co.kr/)
21:49:17	70357/70357	U--MC-	200	updated ('OK')	text/html	date:Mon,%2027%20Sep%202021%2012:50:13%20GMT	https://kr.tmaxsoft.com/main.do	D:/MyWebSites/tmaxcloud/kr.tmaxsoft.com/main.html	(from https://www.tmax.co.kr/)
21:49:18	521385/521385	U-----	200	untouched ('OK')	text/html	etag:W/%22bbe5aa39d6967d1809f41d548311a026%22	https://www.tmax.co.kr/contact	D:/MyWebSites/tmaxcloud/www.tmax.co.kr/contact.html	(from https://www.tmax.co.kr/)
21:49:18	3375/3375	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Sep%202021%2023:34:53%20GMT	https://static.wixstatic.com/media/adcb2b_537216015d6e4f0d8b43410d56dd3d11~mv2.jpg/v1/fill/w_122,h_136,al_c,q_80,usm_0.66_1.00_0.01,blur_2/1.jpg	D:/MyWebSites/tmaxcloud/static.wixstatic.com/media/adcb2b_537216015d6e4f0d8b43410d56dd3d11_mv2.jpg/v1/fill/w_122,h_136,al_c,q_80,usm_0.66_1.00_0.01,blur_2/1.jpg	(from https://www.tmax.co.kr/)
21:49:18	58101/58101	U--MC-	200	updated ('OK')	text/html	date:Mon,%2027%20Sep%202021%2012:50:13%20GMT	https://www.tmaxdata.com/main.do	D:/MyWebSites/tmaxcloud/www.tmaxdata.com/main.html	(from https://www.tmax.co.kr/)
21:49:18	9028/9028	U-----	200	untouched ('OK')	text/html	etag:%220-2344-612c469d%22	https://tmaxanc.com/	D:/MyWebSites/tmaxcloud/tmaxanc.com/index.html	(from https://www.tmax.co.kr/)
21:49:18	53841/53841	U--MC-	200	updated ('OK')	text/html	date:Mon,%2027%20Sep%202021%2012:50:13%20GMT	https://www.tmaxtibero.com/main.do	D:/MyWebSites/tmaxcloud/www.tmaxtibero.com/main.html	(from https://www.tmax.co.kr/)
21:49:18	525537/525537	U-----	200	untouched ('OK')	text/html	etag:W/%223f4cd935686b11329230c80ebaeaddff%22	https://www.tmax.co.kr/tmaxai	D:/MyWebSites/tmaxcloud/www.tmax.co.kr/tmaxai.html	(from https://www.tmax.co.kr/)
21:49:18	2261/2261	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Sep%202021%2023:34:53%20GMT	https://static.wixstatic.com/media/adcb2b_7ae7e70e82604593beedf292b44282a3~mv2.jpg/v1/fill/w_122,h_136,al_c,q_80,usm_0.66_1.00_0.01,blur_2/2.jpg	D:/MyWebSites/tmaxcloud/static.wixstatic.com/media/adcb2b_7ae7e70e82604593beedf292b44282a3_mv2.jpg/v1/fill/w_122,h_136,al_c,q_80,usm_0.66_1.00_0.01,blur_2/2.jpg	(from https://www.tmax.co.kr/)
21:49:20	579660/579660	---MCZ	200	added ('OK')	text/html	etag:W/%2293263bc073aaaf9e8028fb3c124e430c%22	https://www.tmax.co.kr/a-c-saas	D:/MyWebSites/tmaxcloud/www.tmax.co.kr/a-c-saas.html	(from https://www.tmax.co.kr/)
21:49:20	3244/3244	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Sep%202021%2006:57:42%20GMT	https://static.wixstatic.com/media/adcb2b_ae4c25e9cf1e4fb690b2c05e0c0a1f11~mv2.jpg/v1/fill/w_122,h_136,al_c,q_80,usm_0.66_1.00_0.01,blur_2/3.jpg	D:/MyWebSites/tmaxcloud/static.wixstatic.com/media/adcb2b_ae4c25e9cf1e4fb690b2c05e0c0a1f11_mv2.jpg/v1/fill/w_122,h_136,al_c,q_80,usm_0.66_1.00_0.01,blur_2/3.jpg	(from https://www.tmax.co.kr/)
21:49:20	520219/520219	U-----	200	untouched ('OK')	text/html	etag:W/%22aee2734ab60d510bd29740ebf4a9c3ad%22	https://www.tmax.co.kr/tmaxcloud	D:/MyWebSites/tmaxcloud/www.tmax.co.kr/tmaxcloud.html	(from https://www.tmax.co.kr/)
21:49:20	522854/522854	U-----	200	untouched ('OK')	text/html	etag:W/%2200ace089a9546be4f2a91fa7f9a99110%22	https://www.tmax.co.kr/tmaxos	D:/MyWebSites/tmaxcloud/www.tmax.co.kr/tmaxos.html	(from https://www.tmax.co.kr/)
21:49:20	516412/516412	U-----	200	untouched ('OK')	text/html	etag:W/%22fd6fe6a7b050870b3322c1e5c2417087%22	https://www.tmax.co.kr/tmaxoffice	D:/MyWebSites/tmaxcloud/www.tmax.co.kr/tmaxoffice.html	(from https://www.tmax.co.kr/)
21:49:20	519579/519579	U-----	200	untouched ('OK')	text/html	etag:W/%22cf6aa03305282316a5af6382c2c70d2b%22	https://www.tmax.co.kr/tmaxbi	D:/MyWebSites/tmaxcloud/www.tmax.co.kr/tmaxbi.html	(from https://www.tmax.co.kr/)
21:49:21	475131/475131	---MCZ	200	added ('OK')	text/html	etag:W/%22423f4e820de099f4f9b5c953d5890672%22	https://www.tmax.co.kr/a-c-transformation	D:/MyWebSites/tmaxcloud/www.tmax.co.kr/a-c-transformation.html	(from https://www.tmax.co.kr/)
21:49:21	190303/190303	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2027%20Sep%202021%2012:50:15%20GMT	https://tivine.co.kr/	D:/MyWebSites/tmaxcloud/tivine.co.kr/index.html	(from https://www.tmax.co.kr/)
21:49:21	282432/282432	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2027%20Sep%202021%2012:50:16%20GMT	https://www.tmaxsoft.com/	D:/MyWebSites/tmaxcloud/www.tmaxsoft.com/index.html	(from https://www.tmax.co.kr/)
21:49:22	519237/519237	U-----	200	untouched ('OK')	text/html	etag:W/%22eaafcaf61a1d1e93a4cdd5e6f4189077%22	https://www.tmax.co.kr/tmaxos-1	D:/MyWebSites/tmaxcloud/www.tmax.co.kr/tmaxos-1.html	(from https://www.tmax.co.kr/)
21:49:22	5395/5395	U-----	200	untouched ('OK')	text/html	date:Tue,%2014%20Sep%202021%2023:35:24%20GMT	https://wapl.ai/?force=true&utm_source=technet&utm_medium=banner&utm_campaign=wapl&utm_content=21y3m_a_voucher&utm_term=210309_a_site_main	D:/MyWebSites/tmaxcloud/wapl.ai/indexd50b.html	(from https://www.tmax.co.kr/)
21:49:22	4345/4345	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Sep%202021%2023:34:53%20GMT	https://static.wixstatic.com/media/adcb2b_9b3731fe171643099bd4ba2c600a8781~mv2.png/v1/fill/w_69,h_24,al_c,usm_0.66_1.00_0.01,blur_3/logo.png	D:/MyWebSites/tmaxcloud/static.wixstatic.com/media/adcb2b_9b3731fe171643099bd4ba2c600a8781_mv2.png/v1/fill/w_69,h_24,al_c,usm_0.66_1.00_0.01,blur_3/logo.png	(from https://www.tmax.co.kr/)
21:49:22	101843/101843	U--MC-	200	updated ('OK')	text/html	date:Mon,%2027%20Sep%202021%2012:50:17%20GMT	https://technet.tmaxsoft.com/ko/front/main/main.do	D:/MyWebSites/tmaxcloud/technet.tmaxsoft.com/ko/front/main/main.html	(from https://www.tmax.co.kr/)
21:49:22	2791/2791	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2027%20Sep%202021%2012:50:17%20GMT	https://blog.naver.com/wapl_ai	D:/MyWebSites/tmaxcloud/blog.naver.com/wapl_ai.html	(from https://www.tmax.co.kr/)
21:49:23	600260/600260	U--MCZ	200	updated ('OK')	text/html	date:Mon,%2027%20Sep%202021%2012:50:17%20GMT	https://www.youtube.com/channel/UCSL_WpbQKwxFZpdMSqRaRTg	D:/MyWebSites/tmaxcloud/www.youtube.com/channel/UCSL_WpbQKwxFZpdMSqRaRTg.html	(from https://www.tmax.co.kr/)
21:49:23	58958/58958	U--MCZ	200	updated ('OK')	text/html	date:Mon,%2027%20Sep%202021%2012:50:18%20GMT	https://www.facebook.com/unsupportedbrowser	D:/MyWebSites/tmaxcloud/www.facebook.com/unsupportedbrowser.html	(from https://www.tmax.co.kr/)
21:49:23	2865/2865	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2027%20Sep%202021%2012:50:17%20GMT	https://www.tmax.co.kr/wapl-%ec%8d%b8%eb%84%a4%ec%9d%bc-%ec%88%98%ec%a0%95.jpg	D:/MyWebSites/tmaxcloud/www.tmax.co.kr/wapl-%ec%8d%b8%eb%84%a4%ec%9d%bc-%ec%88%98%ec%a0%95.jpg	(from https://www.tmax.co.kr/)
21:49:23	49/49	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2027%20Sep%202021%2012:50:18%20GMT	https://static.wixstatic.com/media/adcb2b_65b3f15cf358405eb8ed925a14b63876~mv2.jpg/v1/crop/x_0,y_36,w_1920,h_1007/fill/w_122,h_64,al_c,q_80,usm_0.66_1.00_0.01,blur_2/wapl-%ec%8d%b8%eb%84%a4%ec%9d%bc-%ec%88%98%ec%a0%95.jpg	D:/MyWebSites/tmaxcloud/static.wixstatic.com/media/adcb2b_65b3f15cf358405eb8ed925a14b63876_mv2.jpg/v1/crop/x_0,y_36,w_1920,h_1007/fill/w_122,h_64,al_c,q_80,usm_0.66_1.00_0.01,blur_2/wapl-%ec%8d%b8%eb%84%a4%ec%9d%bc-%ec%88%98%ec%a0%95.jpg	(from https://www.tmax.co.kr/)
21:49:23	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2027%20Sep%202021%2012:50:17%20GMT	https://www.linkedin.com/company/75504868/admin/	D:/MyWebSites/tmaxcloud/www.linkedin.com/company/75504868/admin/index.html	(from https://www.tmax.co.kr/)
21:49:23	2865/2865	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2027%20Sep%202021%2012:50:18%20GMT	https://www.tmax.co.kr/awe.jpg	D:/MyWebSites/tmaxcloud/www.tmax.co.kr/awe.jpg	(from https://www.tmax.co.kr/)
21:49:23	2560/2560	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Sep%202021%2007:39:59%20GMT	https://static.wixstatic.com/media/adcb2b_c64c484236e24d3f8982804ce8266b53~mv2.jpg/v1/crop/x_28,y_482,w_1682,h_915/fill/w_118,h_64,al_c,q_80,usm_0.66_1.00_0.01,blur_2/awe.jpg	D:/MyWebSites/tmaxcloud/static.wixstatic.com/media/adcb2b_c64c484236e24d3f8982804ce8266b53_mv2.jpg/v1/crop/x_28,y_482,w_1682,h_915/fill/w_118,h_64,al_c,q_80,usm_0.66_1.00_0.01,blur_2/awe.jpg	(from https://www.tmax.co.kr/)
21:49:24	2865/2865	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2027%20Sep%202021%2012:50:19%20GMT	https://www.tmax.co.kr/tmaxwaplstudy-%ec%8d%b8%eb%84%a4%ec%9d%bc.jpg	D:/MyWebSites/tmaxcloud/www.tmax.co.kr/tmaxwaplstudy-%ec%8d%b8%eb%84%a4%ec%9d%bc.jpg	(from https://www.tmax.co.kr/)
